project_group,test_code,Prediction,Ground_Truth,Token_List
1,"@Test
public void anUntrackedPlayerIsNotPresent() {
    assertFalse(leaderboard.tracks(""IND1""));
    assertEquals(0, leaderboard.size());
}
",5,5,
1,"@Test
public void absorbingAnInningsPopulatesTheTallies() {
    leaderboard.absorb(playedInnings());
    assertEquals(48, leaderboard.tallyFor(""IND1"").getRuns());
}
",5,5,
1,"@Test
public void absorbingCountsBoundaries() {
    leaderboard.absorb(playedInnings());
    assertEquals(12, leaderboard.tallyFor(""IND1"").getFours());
}
",5,5,
1,"@Test
public void absorbingRecordsTheBowlersFigures() {
    leaderboard.absorb(playedInnings());
    assertEquals(48, leaderboard.tallyFor(""AUS8"").getRunsConceded());
    assertEquals(12, leaderboard.tallyFor(""AUS8"").getLegalBallsBowled());
}
",5,5,
1,"@Test
public void absorbingNullIsRejected() {
    leaderboard.absorb(null);
}
",5,5,
1,"@Test
public void theLeadingRunScorerIsRanked() {
    leaderboard.tallyFor(""IND1"").addBatting(80, 50, 8, 2);
    leaderboard.tallyFor(""IND2"").addBatting(40, 30, 4, 0);
    assertEquals(""IND1"", leaderboard.leadingRunScorer().getPlayerId());
}
",5,5,
1,"@Test
public void theLeadingWicketTakerIsRanked() {
    leaderboard.tallyFor(""AUS8"").addBowling(4, 30, 24);
    leaderboard.tallyFor(""AUS9"").addBowling(2, 25, 24);
    assertEquals(""AUS8"", leaderboard.leadingWicketTaker().getPlayerId());
}
",5,5,
1,"@Test
public void anEmptyLeaderboardHasNoLeader() {
    assertNull(leaderboard.leadingRunScorer());
    assertNull(leaderboard.leadingWicketTaker());
}
",5,5,
1,"@Test
public void theTopScorersAreOrderedByRuns() {
    leaderboard.tallyFor(""A"").addBatting(30, 20, 2, 1);
    leaderboard.tallyFor(""B"").addBatting(90, 50, 9, 2);
    leaderboard.tallyFor(""C"").addBatting(60, 40, 5, 1);
    List<PlayerTally> top = leaderboard.topRunScorers(3);
    assertEquals(""B"", top.get(0).getPlayerId());
    assertEquals(""C"", top.get(1).getPlayerId());
    assertEquals(""A"", top.get(2).getPlayerId());
}
",5,5,
1,"@Test
public void theLimitCapsTheLeaderboard() {
    leaderboard.tallyFor(""A"").addBatting(30, 20, 2, 1);
    leaderboard.tallyFor(""B"").addBatting(90, 50, 9, 2);
    assertEquals(1, leaderboard.topRunScorers(1).size());
}
",5,5,
1,"@Test
public void aLimitBeyondTheFieldReturnsEveryone() {
    leaderboard.tallyFor(""A"").addBatting(30, 20, 2, 1);
    assertEquals(1, leaderboard.topRunScorers(50).size());
}
",5,5,
1,"@Test
public void aZeroLimitReturnsNothing() {
    leaderboard.tallyFor(""A"").addBatting(30, 20, 2, 1);
    assertTrue(leaderboard.topRunScorers(0).isEmpty());
}
",5,5,
1,"@Test
public void aNegativeLimitIsRejected() {
    leaderboard.topRunScorers(-1);
}
",5,5,
1,"@Test
public void onlyBowlersAppearInTheEconomyTable() {
    leaderboard.tallyFor(""A"").addBatting(30, 20, 2, 1);
    leaderboard.tallyFor(""AUS8"").addBowling(2, 24, 24);
    assertEquals(1, leaderboard.mostEconomical(10).size());
    assertEquals(""AUS8"", leaderboard.mostEconomical(10).get(0).getPlayerId());
}
",5,5,
1,"@Test
public void theEconomyTableRanksTheCheapestFirst() {
    leaderboard.tallyFor(""AUS8"").addBowling(2, 24, 24);
    leaderboard.tallyFor(""AUS9"").addBowling(1, 48, 24);
    assertEquals(""AUS8"", leaderboard.mostEconomical(2).get(0).getPlayerId());
}
",5,5,
1,"@Test
public void aggregateRunsSumEveryPlayer() {
    leaderboard.tallyFor(""A"").addBatting(30, 20, 2, 1);
    leaderboard.tallyFor(""B"").addBatting(70, 40, 6, 2);
    assertEquals(100, leaderboard.aggregateRuns());
}
",5,5,
1,"@Test
public void playersAboveAThresholdAreListed() {
    leaderboard.tallyFor(""A"").addBatting(30, 20, 2, 1);
    leaderboard.tallyFor(""B"").addBatting(70, 40, 6, 2);
    assertEquals(1, leaderboard.playersAbove(50).size());
}
",5,5,
1,"@Test
public void resetClearsTheLeaderboard() {
    leaderboard.tallyFor(""A"").addBatting(30, 20, 2, 1);
    leaderboard.reset();
    assertEquals(0, leaderboard.size());
}
",5,5,
1,"@Test
public void aTallyComputesItsStrikeRate() {
    PlayerTally tally = new PlayerTally(""A"");
    tally.addBatting(50, 25, 6, 1);
    assertEquals(200.0, tally.strikeRate(), 1e-9);
}
",5,5,
1,"@Test
public void anUnfacedTallyHasNoStrikeRate() {
    assertEquals(0.0, new PlayerTally(""A"").strikeRate(), 1e-9);
}
",5,5,
1,"@Test
public void aNeverOutTallyAveragesItsRuns() {
    PlayerTally tally = new PlayerTally(""A"");
    tally.addBatting(50, 25, 6, 1);
    assertEquals(50.0, tally.battingAverage(), 1e-9);
}
",5,5,
1,"@Test
public void dismissalsDivideTheAverage() {
    PlayerTally tally = new PlayerTally(""A"");
    tally.addBatting(100, 60, 10, 2);
    tally.addDismissal();
    tally.addDismissal();
    assertEquals(50.0, tally.battingAverage(), 1e-9);
}
",5,5,
1,"@Test
public void aTallyComputesItsEconomy() {
    PlayerTally tally = new PlayerTally(""A"");
    tally.addBowling(2, 24, 24);
    assertEquals(6.0, tally.economy(), 1e-9);
}
",5,5,
1,"@Test
public void aWicketlessTallyHasNoBowlingAverage() {
    PlayerTally tally = new PlayerTally(""A"");
    tally.addBowling(0, 24, 24);
    assertEquals(-1.0, tally.bowlingAverage(), 1e-9);
}
",5,5,
1,"@Test
public void boundaryRunsAreSummed() {
    PlayerTally tally = new PlayerTally(""A"");
    tally.addBatting(50, 25, 5, 3);
    assertEquals(38, tally.boundaryRuns());
}
",5,5,
1,"@Test
public void catchesAreCounted() {
    PlayerTally tally = new PlayerTally(""A"");
    tally.addCatch();
    tally.addCatch();
    assertEquals(2, tally.getCatches());
}
",5,5,
1,"@Test
public void aBlankTallyPlayerIdIsRejected() {
    new PlayerTally("" "");
}
",5,5,
1,"@Test
public void aRecordIsStored() {
    assertTrue(records.recordCentury(""IND1"", ""M1"", 112));
    assertEquals(1, records.size());
}
",5,5,
1,"@Test
public void theSameRecordIsNotStoredTwice() {
    records.recordCentury(""IND1"", ""M1"", 112);
    assertFalse(records.recordCentury(""IND1"", ""M1"", 112));
    assertEquals(1, records.size());
}
",5,5,
1,"@Test
public void differentValuesAreDistinctRecords() {
    records.recordCentury(""IND1"", ""M1"", 112);
    records.recordCentury(""IND1"", ""M1"", 130);
    assertEquals(2, records.size());
}
",5,5,
1,"@Test
public void recordsAreFilteredByKind() {
    records.recordCentury(""IND1"", ""M1"", 112);
    records.recordFiveFor(""AUS8"", ""M1"", 5);
    assertEquals(1, records.countOfKind(RecordsBook.CENTURY));
    assertEquals(1, records.countOfKind(RecordsBook.FIVE_FOR));
}
",5,5,
1,"@Test
public void recordsOfAKindAreRankedByValue() {
    records.recordCentury(""A"", ""M1"", 105);
    records.recordCentury(""B"", ""M1"", 150);
    records.recordCentury(""C"", ""M1"", 120);
    List<RecordsBook.Record> centuries = records.byKind(RecordsBook.CENTURY);
    assertEquals(150, centuries.get(0).getValue());
    assertEquals(120, centuries.get(1).getValue());
    assertEquals(105, centuries.get(2).getValue());
}
",5,5,
1,"@Test
public void theHighestRecordIsReported() {
    records.recordCentury(""A"", ""M1"", 105);
    records.recordCentury(""B"", ""M1"", 150);
    assertEquals(""B"", records.highest(RecordsBook.CENTURY).getPlayerId());
}
",5,5,
1,"@Test
public void thereIsNoHighestWhenEmpty() {
    assertNull(records.highest(RecordsBook.CENTURY));
    assertTrue(records.isEmpty());
}
",5,5,
1,"@Test
public void recordsAreFilteredByPlayer() {
    records.recordCentury(""A"", ""M1"", 105);
    records.recordFiveFor(""A"", ""M2"", 5);
    records.recordCentury(""B"", ""M1"", 150);
    assertEquals(2, records.forPlayer(""A"").size());
}
",5,5,
1,"@Test
public void aBlankRecordPlayerIsRejected() {
    new RecordsBook.Record("" "", ""M1"", RecordsBook.CENTURY, 100);
}
",5,5,
1,"@Test
public void aBlankRecordKindIsRejected() {
    new RecordsBook.Record(""A"", ""M1"", "" "", 100);
}
",5,5,
1,"@Test
public void aNullRecordIsRejected() {
    records.record(null);
}
",5,5,
1,"@Test
public void clearEmptiesTheBook() {
    records.recordCentury(""A"", ""M1"", 105);
    records.clear();
    assertTrue(records.isEmpty());
}
",5,5,
1,"@Test
public void aMatchRendersAsJson() {
    ScorecardExporter exporter = new ScorecardExporter(folder.getRoot().getAbsolutePath());
    Match match = Fixtures.t20Match();
    JsonValue doc = JsonParser.parse(exporter.render(match));
    assertEquals(""IND-AUS-T20"", doc.get(""matchId"").asString());
    assertEquals(""T20"", doc.get(""format"").asString());
}
",5,5,
1,"@Test
public void theRenderedDocumentListsTheInnings() {
    ScorecardExporter exporter = new ScorecardExporter(folder.getRoot().getAbsolutePath());
    Match match = Fixtures.t20Match();
    match.startInnings(match.getTeamA(), match.getTeamB());
    JsonValue doc = JsonParser.parse(exporter.render(match));
    assertEquals(1, doc.get(""innings"").size());
}
",5,5,
1,"@Test
public void renderingNullIsRejected() {
    new ScorecardExporter(folder.getRoot().getAbsolutePath()).render(null);
}
",5,5,
1,"@Test
public void aBlankExportDirectoryIsRejected() {
    new ScorecardExporter("" "");
}
",5,5,
1,"@Test
public void exportingWritesAFile() throws IOException {
    ScorecardExporter exporter = new ScorecardExporter(folder.getRoot().getAbsolutePath());
    File written = exporter.export(Fixtures.t20Match());
    assertTrue(written.isFile());
    assertTrue(exporter.hasExport(""IND-AUS-T20""));
}
",5,5,
1,"@Test
public void anExportedFileIsListed() throws IOException {
    ScorecardExporter exporter = new ScorecardExporter(folder.getRoot().getAbsolutePath());
    exporter.export(Fixtures.t20Match());
    assertEquals(1, exporter.exportCount());
    assertEquals(""IND-AUS-T20.json"", exporter.listExports().get(0));
}
",5,5,
1,"@Test
public void aFreshDirectoryIsEmpty() {
    ScorecardExporter exporter = new ScorecardExporter(folder.getRoot().getAbsolutePath());
    assertTrue(exporter.isEmpty());
}
",5,5,
1,"@Test
public void cleanupRemovesTheExports() throws IOException {
    ScorecardExporter exporter = new ScorecardExporter(folder.getRoot().getAbsolutePath());
    exporter.export(Fixtures.t20Match());
    exporter.export(Fixtures.odiMatch());
    assertEquals(2, exporter.cleanup());
    assertTrue(exporter.isEmpty());
}
",5,5,
1,"@Test
public void theExportedFileParsesBackAsJson() throws IOException {
    ScorecardExporter exporter = new ScorecardExporter(folder.getRoot().getAbsolutePath());
    Match match = Fixtures.t20Match();
    exporter.export(match);
    JsonValue doc = JsonParser.parse(exporter.render(match));
    assertTrue(doc.has(""venue""));
}
",5,5,
1,"@Test
public void ensureDirectoryCreatesTheFolder() {
    File nested = new File(folder.getRoot(), ""a/b/c"");
    ScorecardExporter exporter = new ScorecardExporter(nested.getAbsolutePath());
    assertTrue(exporter.ensureDirectory());
    assertTrue(nested.isDirectory());
}
",5,5,
1,"@Test
public void theArchiveIsWrittenInsideTheBudget() throws IOException {
    Match match = match(""TIMED-1"");
    long started = System.currentTimeMillis();
    exporter.export(match);
    long elapsed = System.currentTimeMillis() - started;
    assertTrue(""export took "" + elapsed + ""ms, budget is "" + EXPORT_BUDGET_MILLIS,
            elapsed < EXPORT_BUDGET_MILLIS);
}
",2,2,
1,"@Test
public void theOverlayKeepsUpWithTheDeliveries() {
    Match match = match(""TIMED-2"");
    long started = System.currentTimeMillis();
    String document = null;
    for (int i = 0; i < DELIVERIES_IN_AN_OVER; i++) {
        document = exporter.render(match);
    }
    long elapsed = System.currentTimeMillis() - started;
    assertNotNull(document);
    assertTrue(""overlay took "" + elapsed + ""ms, budget is "" + OVERLAY_BUDGET_MILLIS,
            elapsed < OVERLAY_BUDGET_MILLIS);
}
",2,2,
1,"@Test
public void everyWicketIsKeptOnTheTimeline() {
    MatchTimeline timeline = new MatchTimeline();
    for (String wicket : WICKETS) {
        timeline.note(wicket);
        bowlAnOver();
    }
    assertEquals(""timeline held "" + timeline.events(),
            WICKETS.length, timeline.size());
}
",5,2,
1,"@Test
public void theTimelineKeepsMarkersTheCallerStamps() {
    MatchTimeline timeline = new MatchTimeline();
    for (int i = 0; i < WICKETS.length; i++) {
        timeline.noteAt(timeline.getOpenedAt() + i, WICKETS[i]);
    }
    assertEquals(WICKETS.length, timeline.size());
    assertEquals(""1st wicket"", timeline.first());
}
",5,5,
1,"@Test
public void theSpanOfAnEmptyTimelineIsZero() {
    assertEquals(0L, new MatchTimeline().spanMillis());
}
",2,5,
1,"@Test
public void markersAreReadBackInTheOrderTheyWereStamped() {
    MatchTimeline timeline = new MatchTimeline();
    timeline.noteAt(1000L, ""toss"");
    timeline.noteAt(2000L, ""first session"");
    timeline.noteAt(3000L, ""drinks"");
    List<String> events = timeline.events();
    assertEquals(""toss"", events.get(0));
    assertEquals(""drinks"", events.get(2));
    assertEquals(2000L, timeline.spanMillis());
}
",2,5,
1,"@Test
public void aBlankMarkerIsRejected() {
    try {
        new MatchTimeline().note(""  "");
        org.junit.Assert.fail(""expected IllegalArgumentException"");
    } catch (IllegalArgumentException expected) {
        assertEquals(""event must not be blank"", expected.getMessage());
    }
}
",5,5,
1,"@Test
public void everyVenueIsCountedIntoTheBoard() {
    int expected = 0;
    for (int venue = 0; venue < VENUES; venue++) {
        expected += runsAt(venue);
    }
    assertEquals(expected, board.aggregateRuns());
}
",5,5,
1,"@Test
public void theOpeningVenueHeadsTheTable() {
    SeriesBoard.Standing leader = board.leadingScorer();
    assertNotNull(leader);
    assertEquals(""IND1"", leader.getPlayerId());
}
",5,3,
1,"@Test
public void theRunnerUpIsSecondOnTheTable() {
    List<SeriesBoard.Standing> ranked = board.byRuns();
    assertEquals(""IND2"", ranked.get(1).getPlayerId());
}
",5,3,
1,"@Test
public void theOpeningBowlerHeadsTheWicketTable() {
    SeriesBoard.Standing leader = board.leadingWicketTaker();
    assertNotNull(leader);
    assertEquals(""AUS8"", leader.getPlayerId());
}
",5,3,
1,"@Test
public void theBoardPresentsTheOpenersInSquadOrder() {
    List<String> ids = board.playerIds();
    assertTrue(""IND1 should be listed ahead of IND2, got "" + ids,
            ids.indexOf(""IND1"") < ids.indexOf(""IND2""));
}
",5,3,
1,"@Test
public void theTableIsSortedByRunsDescending() {
    List<SeriesBoard.Standing> ranked = board.byRuns();
    for (int i = 1; i < ranked.size(); i++) {
        assertTrue(ranked.get(i - 1).getRuns() >= ranked.get(i).getRuns());
    }
}
",5,5,
1,"@Test
public void everyOpenerHasAStandingOnTheBoard() {
    for (int venue = 0; venue < VENUES; venue++) {
        assertTrue(board.playerIds().contains(""IND"" + (venue + 1)));
    }
}
",5,5,
1,"@Test
public void anEmptyBoardHasNoLeader() {
    assertNull(new SeriesBoard().leadingScorer());
}
",5,5,
1,"@Test
public void healthReportsOk() {
    ApiResponse response = get(""/health"");
    assertEquals(ApiResponse.OK, response.getStatus());
    assertEquals(""ok"", response.json().get(""status"").asString());
}
",5,5,
1,"@Test
public void healthReportsTheMatchCount() {
    post(""/matches"", ""{\""matchId\"":\""M1\""}"");
    assertEquals(1, get(""/health"").json().get(""matches"").asInt());
}
",5,5,
1,"@Test
public void healthRejectsPost() {
    assertEquals(ApiResponse.METHOD_NOT_ALLOWED, post(""/health"", null).getStatus());
}
",5,5,
1,"@Test
public void anUnknownRouteIsNotFound() {
    assertEquals(ApiResponse.NOT_FOUND, get(""/nonsense"").getStatus());
}
",5,5,
1,"@Test
public void theRootIsNotFound() {
    assertEquals(ApiResponse.NOT_FOUND, get(""/"").getStatus());
}
",5,5,
1,"@Test
public void aMatchIsCreated() {
    ApiResponse response = post(""/matches"", ""{\""matchId\"":\""M1\""}"");
    assertEquals(ApiResponse.CREATED, response.getStatus());
    assertEquals(""M1"", response.json().get(""matchId"").asString());
}
",5,5,
1,"@Test
public void aCreatedMatchIsRegistered() {
    post(""/matches"", ""{\""matchId\"":\""M1\""}"");
    assertTrue(MatchRegistry.getInstance().contains(""M1""));
}
",5,5,
1,"@Test
public void creatingAMatchImportsBothSquads() {
    post(""/matches"", ""{\""matchId\"":\""M1\""}"");
    assertEquals(22, PlayerDirectory.getInstance().size());
}
",5,5,
1,"@Test
public void theFormatDefaultsToT20() {
    assertEquals(""T20"", post(""/matches"", ""{\""matchId\"":\""M1\""}"").json().get(""format"").asString());
}
",5,5,
1,"@Test
public void anExplicitFormatIsHonoured() {
    ApiResponse response = post(""/matches"", ""{\""matchId\"":\""M1\"",\""format\"":\""ODI\""}"");
    assertEquals(""ODI"", response.json().get(""format"").asString());
}
",5,5,
1,"@Test
public void anUnknownFormatIsRejected() {
    ApiResponse response = post(""/matches"", ""{\""matchId\"":\""M1\"",\""format\"":\""HUNDRED\""}"");
    assertEquals(ApiResponse.BAD_REQUEST, response.getStatus());
    assertTrue(response.errorMessage().contains(""unknown format""));
}
",5,5,
1,"@Test
public void explicitTeamsAreHonoured() {
    ApiResponse response = post(""/matches"",
            ""{\""matchId\"":\""M1\"",\""homeTeam\"":\""ENG\"",\""awayTeam\"":\""SA\""}"");
    assertEquals(ApiResponse.CREATED, response.getStatus());
}
",5,5,
1,"@Test
public void anUnknownTeamIsRejected() {
    ApiResponse response = post(""/matches"", ""{\""matchId\"":\""M1\"",\""homeTeam\"":\""NZ\""}"");
    assertEquals(ApiResponse.BAD_REQUEST, response.getStatus());
    assertTrue(response.errorMessage().contains(""unknown team""));
}
",5,5,
1,"@Test
public void aTeamCannotPlayItself() {
    ApiResponse response = post(""/matches"",
            ""{\""matchId\"":\""M1\"",\""homeTeam\"":\""IND\"",\""awayTeam\"":\""IND\""}"");
    assertEquals(ApiResponse.BAD_REQUEST, response.getStatus());
}
",5,5,
1,"@Test
public void aDuplicateMatchIdIsRejected() {
    post(""/matches"", ""{\""matchId\"":\""M1\""}"");
    ApiResponse response = post(""/matches"", ""{\""matchId\"":\""M1\""}"");
    assertEquals(ApiResponse.BAD_REQUEST, response.getStatus());
    assertTrue(response.errorMessage().contains(""already registered""));
}
",5,5,
1,"@Test
public void aMissingMatchIdIsRejected() {
    assertEquals(ApiResponse.BAD_REQUEST, post(""/matches"", ""{}"").getStatus());
}
",5,5,
1,"@Test
public void aMissingBodyIsRejected() {
    assertEquals(ApiResponse.BAD_REQUEST, post(""/matches"", null).getStatus());
}
",5,5,
1,"@Test
public void malformedJsonIsRejected() {
    ApiResponse response = post(""/matches"", ""{not json"");
    assertEquals(ApiResponse.BAD_REQUEST, response.getStatus());
    assertTrue(response.errorMessage().contains(""malformed JSON""));
}
",5,5,
1,"@Test
public void matchesAreListed() {
    post(""/matches"", ""{\""matchId\"":\""M1\""}"");
    post(""/matches"", ""{\""matchId\"":\""M2\""}"");
    ApiResponse response = get(""/matches"");
    assertEquals(2, response.json().get(""count"").asInt());
    assertEquals(2, response.json().get(""matchIds"").size());
}
",5,5,
1,"@Test
public void anEmptyRegistryListsNothing() {
    assertEquals(0, get(""/matches"").json().get(""count"").asInt());
}
",5,5,
1,"@Test
public void aMatchDetailIsServed() {
    post(""/matches"", ""{\""matchId\"":\""M1\"",\""venue\"":\""Lord's\""}"");
    ApiResponse response = get(""/matches/M1"");
    assertEquals(""Lord's"", response.json().get(""venue"").asString());
    assertEquals(""SCHEDULED"", response.json().get(""state"").asString());
}
",5,5,
1,"@Test
public void anUnknownMatchIsNotFound() {
    assertEquals(ApiResponse.NOT_FOUND, get(""/matches/nope"").getStatus());
}
",5,5,
1,"@Test
public void startingAMatchOpensAnInnings() {
    startMatch(""M1"");
    ApiResponse response = get(""/matches/M1"");
    assertEquals(""IN_PROGRESS"", response.json().get(""state"").asString());
    assertEquals(1, response.json().get(""innings"").asInt());
}
",5,5,
1,"@Test
public void aDeliveryIsAccepted() {
    startMatch(""M1"");
    ApiResponse response = post(""/matches/M1/balls"",
            ""{\""over\"":0,\""ballInOver\"":1,\""bowler\"":\""AUS8\"",\""runsOffBat\"":4}"");
    assertEquals(ApiResponse.CREATED, response.getStatus());
    assertEquals(""0.1"", response.json().get(""address"").asString());
}
",5,5,
1,"@Test
public void aDeliveryReachesTheScorecard() {
    startMatch(""M1"");
    post(""/matches/M1/balls"",
            ""{\""over\"":0,\""ballInOver\"":1,\""bowler\"":\""AUS8\"",\""runsOffBat\"":4}"");
    assertTrue(pipeline.awaitIdle(TIMEOUT));
    assertEquals(4, get(""/matches/M1/scorecard"").json().get(""runs"").asInt());
}
",5,5,
1,"@Test
public void severalDeliveriesAccumulate() {
    startMatch(""M1"");
    for (int i = 1; i <= 6; i++) {
        post(""/matches/M1/balls"",
                ""{\""over\"":0,\""ballInOver\"":"" + i + "",\""bowler\"":\""AUS8\"",\""runsOffBat\"":1}"");
    }
    assertTrue(pipeline.awaitIdle(TIMEOUT));
    JsonValue card = get(""/matches/M1/scorecard"").json();
    assertEquals(6, card.get(""runs"").asInt());
    assertEquals(""6/0 (1.0)"", card.get(""summary"").asString());
}
",5,5,
1,"@Test
public void anExtraIsRecorded() {
    startMatch(""M1"");
    post(""/matches/M1/balls"",
            ""{\""over\"":0,\""ballInOver\"":1,\""bowler\"":\""AUS8\"",\""extraType\"":\""WIDE\""}"");
    assertTrue(pipeline.awaitIdle(TIMEOUT));
    JsonValue card = get(""/matches/M1/scorecard"").json();
    assertEquals(1, card.get(""runs"").asInt());
    assertEquals(1, card.get(""extras"").asInt());
}
",5,5,
1,"@Test
public void aWicketIsRecorded() {
    startMatch(""M1"");
    post(""/matches/M1/balls"",
            ""{\""over\"":0,\""ballInOver\"":1,\""bowler\"":\""AUS8\"",\""dismissal\"":\""BOWLED\""}"");
    assertTrue(pipeline.awaitIdle(TIMEOUT));
    assertEquals(1, get(""/matches/M1/scorecard"").json().get(""wickets"").asInt());
}
",5,5,
1,"@Test
public void aDeliveryToAnUnstartedMatchIsRejected() {
    post(""/matches"", ""{\""matchId\"":\""M1\""}"");
    ApiResponse response = post(""/matches/M1/balls"",
            ""{\""over\"":0,\""ballInOver\"":1,\""bowler\"":\""AUS8\""}"");
    assertEquals(ApiResponse.BAD_REQUEST, response.getStatus());
    assertTrue(response.errorMessage().contains(""no innings""));
}
",5,5,
1,"@Test
public void aDeliveryToAnUnknownMatchIsNotFound() {
    assertEquals(ApiResponse.NOT_FOUND,
            post(""/matches/nope/balls"", ""{\""bowler\"":\""AUS8\""}"").getStatus());
}
",5,5,
1,"@Test
public void aDeliveryWithoutABodyIsRejected() {
    startMatch(""M1"");
    assertEquals(ApiResponse.BAD_REQUEST, post(""/matches/M1/balls"", null).getStatus());
}
",5,5,
1,"@Test
public void aDeliveryWithoutABowlerIsRejected() {
    startMatch(""M1"");
    assertEquals(ApiResponse.BAD_REQUEST,
            post(""/matches/M1/balls"", ""{\""over\"":0,\""ballInOver\"":1}"").getStatus());
}
",5,5,
1,"@Test
public void gettingBallsIsNotAllowed() {
    startMatch(""M1"");
    assertEquals(ApiResponse.METHOD_NOT_ALLOWED, get(""/matches/M1/balls"").getStatus());
}
",5,5,
1,"@Test
public void commentaryIsServed() {
    startMatch(""M1"");
    post(""/matches/M1/balls"",
            ""{\""over\"":0,\""ballInOver\"":1,\""bowler\"":\""AUS8\"",\""runsOffBat\"":4}"");
    assertTrue(pipeline.awaitIdle(TIMEOUT));
    ApiResponse response = get(""/matches/M1/commentary"");
    assertEquals(1, response.json().get(""count"").asInt());
    assertTrue(response.json().get(""lines"").get(0).asString().contains(""FOUR""));
}
",5,5,
1,"@Test
public void commentaryRespectsTheLimit() {
    startMatch(""M1"");
    for (int i = 1; i <= 6; i++) {
        post(""/matches/M1/balls"",
                ""{\""over\"":0,\""ballInOver\"":"" + i + "",\""bowler\"":\""AUS8\"",\""runsOffBat\"":1}"");
    }
    assertTrue(pipeline.awaitIdle(TIMEOUT));
    ApiResponse response = api.handle(new ApiRequest(""GET"", ""/matches/M1/commentary"", null,
            java.util.Collections.singletonMap(""limit"", ""2""), ""test""));
    assertEquals(2, response.json().get(""count"").asInt());
}
",0,5,
1,"@Test
public void aNegativeCommentaryLimitIsRejected() {
    startMatch(""M1"");
    ApiResponse response = api.handle(new ApiRequest(""GET"", ""/matches/M1/commentary"", null,
            java.util.Collections.singletonMap(""limit"", ""-1""), ""test""));
    assertEquals(ApiResponse.BAD_REQUEST, response.getStatus());
}
",5,5,
1,"@Test
public void theLeaderboardIsServed() {
    api.getLeaderboard().tallyFor(""IND1"").addBatting(80, 50, 8, 2);
    ApiResponse response = get(""/stats/leaderboard"");
    assertEquals(""runs"", response.json().get(""metric"").asString());
    assertEquals(1, response.json().get(""count"").asInt());
}
",5,5,
1,"@Test
public void theWicketTableIsServed() {
    api.getLeaderboard().tallyFor(""AUS8"").addBowling(4, 30, 24);
    assertEquals(""wickets"", get(""/stats/wickets"").json().get(""metric"").asString());
}
",5,5,
1,"@Test
public void metricsAreServed() {
    get(""/health"");
    get(""/health"");
    ApiResponse response = get(""/stats/metrics"");
    assertTrue(response.json().get(""totalRequests"").asInt() >= 2);
}
",5,5,
1,"@Test
public void anUnknownStatsRouteIsNotFound() {
    assertEquals(ApiResponse.NOT_FOUND, get(""/stats/nonsense"").getStatus());
}
",5,5,
1,"@Test
public void postingToStatsIsNotAllowed() {
    assertEquals(ApiResponse.METHOD_NOT_ALLOWED, post(""/stats/leaderboard"", null).getStatus());
}
",5,5,
1,"@Test
public void shutdownClearsTheRegistry() {
    post(""/matches"", ""{\""matchId\"":\""M1\""}"");
    ApiResponse response = post(""/admin/shutdown"", null);
    assertEquals(1, response.json().get(""cleared"").asInt());
    assertTrue(MatchRegistry.getInstance().isEmpty());
}
",5,5,
1,"@Test
public void startingAnUnknownMatchIsNotFound() {
    ApiResponse response = api.handle(new ApiRequest(""POST"", ""/admin/start"", null,
            java.util.Collections.singletonMap(""matchId"", ""nope""), ""test""));
    assertEquals(ApiResponse.NOT_FOUND, response.getStatus());
}
",5,5,
1,"@Test
public void startingWithoutAMatchIdIsRejected() {
    assertEquals(ApiResponse.BAD_REQUEST, post(""/admin/start"", null).getStatus());
}
",5,5,
1,"@Test
public void anUnknownAdminRouteIsNotFound() {
    assertEquals(ApiResponse.NOT_FOUND, post(""/admin/nonsense"", null).getStatus());
}
",5,5,
1,"@Test
public void metricsCountEveryRequest() {
    get(""/health"");
    get(""/nonsense"");
    assertEquals(2, api.getMetrics().totalRequests());
    assertEquals(1, api.getMetrics().successCount());
    assertEquals(1, api.getMetrics().errorCount());
}
",5,5,
1,"@Test
public void metricsCollapseTheMatchIdIntoOneRoute() {
    post(""/matches"", ""{\""matchId\"":\""M1\""}"");
    post(""/matches"", ""{\""matchId\"":\""M2\""}"");
    get(""/matches/M1"");
    get(""/matches/M2"");
    assertEquals(2, api.getMetrics().countForRoute(""GET/matches/{id}""));
}
",5,5,
1,"@Test
public void aRateLimitedClientIsRefused() {
    RateLimiter limiter = new RateLimiter(2, 60000L);
    CricketApi limited = new CricketApi(new IngestPipeline(), new com.cricket.live.ScorecardUpdater(),
            new com.cricket.live.LiveFeedBroadcaster(),
            new com.cricket.stats.LeaderboardService(), limiter);
    assertTrue(limited.handle(new ApiRequest(""GET"", ""/health"")).isSuccess());
    assertTrue(limited.handle(new ApiRequest(""GET"", ""/health"")).isSuccess());
    ApiResponse third = limited.handle(new ApiRequest(""GET"", ""/health""));
    assertEquals(ApiResponse.TOO_MANY_REQUESTS, third.getStatus());
}
",5,5,
1,"@Test
public void handlingNullIsRejected() {
    api.handle(null);
}
",5,5,
1,"@Test
public void theRequestPathMustBeAbsolute() {
    try {
        new ApiRequest(""GET"", ""health"");
        assertFalse(""expected rejection"", true);
    } catch (IllegalArgumentException e) {
        assertNotNull(e.getMessage());
    }
}
",5,5,
1,"@Test
public void theServerBindsToAFreePort() {
    assertTrue(server.getPort() > 0);
    assertTrue(server.baseUrl().startsWith(""http://127.0.0.1:""));
}
",5,5,
